,uid,d,t,x,y
180961,251,6,1,5.0,4.0
180962,251,6,2,7.0,5.0
180963,251,6,3,8.0,5.0
180964,251,6,4,7.0,7.0
180965,251,6,5,9.0,6.0
180966,251,6,6,8.0,8.0
180967,251,6,7,6.0,9.0
180968,251,6,8,6.0,10.0
180969,251,6,9,7.0,12.0
180970,251,6,10,5.0,10.0
180971,251,6,11,6.0,9.0
180972,251,6,12,7.0,7.0
180973,251,6,13,7.0,8.0
180974,251,6,14,8.0,8.0
180975,251,6,15,10.0,10.0
180976,251,6,16,8.0,8.0
180977,251,6,17,7.0,8.0
180978,251,6,18,9.0,7.0
180979,251,6,19,11.0,9.0
180980,251,6,20,10.0,9.0
180981,251,6,21,10.0,10.0
180982,251,6,22,11.0,12.0
180983,251,6,23,9.0,12.0
180984,251,6,24,7.0,13.0
180985,251,6,25,9.0,12.0
180986,251,6,26,11.0,13.0
180987,251,6,27,12.0,14.0
180988,251,6,28,14.0,13.0
180989,251,6,29,16.0,14.0
180990,251,6,30,15.0,13.0
180991,251,6,31,14.0,11.0
180992,251,6,32,12.0,11.0
180993,251,6,33,13.0,10.0
180994,251,6,34,11.0,12.0
180995,251,6,35,13.0,12.0
180996,251,6,36,14.0,11.0
180997,251,6,37,16.0,10.0
180998,251,6,38,15.0,10.0
180999,251,6,39,15.0,8.0
181000,251,6,40,17.0,8.0
181001,251,6,41,18.0,10.0
181002,251,6,42,18.0,9.0
181003,251,6,43,20.0,7.0
181004,251,6,44,18.0,5.0
181005,251,6,45,18.0,5.0
181006,251,6,46,19.0,6.0
181007,251,6,47,20.0,5.0
181008,251,7,0,20.0,6.0
181009,251,7,1,20.0,4.0
181010,251,7,2,18.0,6.0
181011,251,7,3,17.0,6.0
181012,251,7,4,17.0,5.0
181013,251,7,5,18.0,3.0
181014,251,7,6,20.0,5.0
181015,251,7,7,20.0,4.0
181016,251,7,8,18.0,6.0
181017,251,7,9,16.0,5.0
181018,251,7,10,15.0,5.0
181019,251,7,11,15.0,5.0
181020,251,7,12,17.0,3.0
181021,251,7,13,19.0,1.0
181022,251,7,14,19.0,0.0
181023,251,7,15,19.0,0.0
181024,251,7,16,18.0,2.0
181025,251,7,17,16.0,4.0
181026,251,7,18,17.0,2.0
181027,251,7,19,18.0,2.0
181028,251,7,20,18.0,3.0
181029,251,7,21,19.0,5.0
181030,251,7,22,18.0,5.0
181031,251,7,23,18.0,6.0
181032,251,7,24,20.0,7.0
181033,251,7,25,19.0,9.0
181034,251,7,26,17.0,8.0
181035,251,7,27,18.0,9.0
181036,251,7,28,17.0,9.0
181037,251,7,29,16.0,8.0
181038,251,7,30,18.0,10.0
181039,251,7,31,20.0,11.0
181040,251,7,32,22.0,9.0
181041,251,7,33,23.0,11.0
181042,251,7,34,23.0,12.0
181043,251,7,35,23.0,14.0
181044,251,7,36,21.0,14.0
181045,251,7,37,19.0,14.0
181046,251,7,38,17.0,13.0
181047,251,7,39,15.0,11.0
181048,251,7,40,14.0,9.0
181049,251,7,41,13.0,10.0
181050,251,7,42,14.0,10.0
181051,251,7,43,13.0,9.0
181052,251,7,44,14.0,10.0
181053,251,7,45,13.0,11.0
181054,251,7,46,13.0,13.0
181055,251,7,47,12.0,11.0
181056,251,8,0,12.0,12.0
181057,251,8,1,10.0,13.0
181058,251,8,2,12.0,13.0
181059,251,8,3,12.0,13.0
181060,251,8,4,12.0,13.0
181061,251,8,5,11.0,12.0
181062,251,8,6,11.0,13.0
181063,251,8,7,9.0,12.0
181064,251,8,8,11.0,13.0
181065,251,8,9,9.0,11.0
181066,251,8,10,10.0,11.0
181067,251,8,11,9.0,10.0
181068,251,8,12,9.0,11.0
181069,251,8,13,9.0,11.0
181070,251,8,14,10.0,11.0
181071,251,8,15,10.0,12.0
181072,251,8,16,9.0,14.0
181073,251,8,17,9.0,15.0
181074,251,8,18,7.0,13.0
181075,251,8,19,6.0,14.0
181076,251,8,20,7.0,12.0
181077,251,8,21,8.0,14.0
181078,251,8,22,9.0,15.0
181079,251,8,23,9.0,17.0
181080,251,8,24,9.0,16.0
181081,251,8,25,11.0,16.0
181082,251,8,26,11.0,18.0
181083,251,8,27,13.0,16.0
181084,251,8,28,11.0,17.0
181085,251,8,29,9.0,18.0
181086,251,8,30,11.0,19.0
181087,251,8,31,12.0,20.0
181088,251,8,32,10.0,20.0
181089,251,8,33,12.0,22.0
181090,251,8,34,10.0,20.0
181091,251,8,35,10.0,18.0
181092,251,8,36,8.0,18.0
181093,251,8,37,10.0,16.0
181094,251,8,38,12.0,17.0
181095,251,8,39,11.0,17.0
181096,251,8,40,10.0,15.0
181097,251,8,41,10.0,14.0
181098,251,8,42,8.0,16.0
181099,251,8,43,10.0,18.0
181100,251,8,44,11.0,18.0
181101,251,8,45,9.0,19.0
181102,251,8,46,9.0,19.0
181103,251,8,47,10.0,17.0
181104,251,9,0,8.0,17.0
181105,251,9,1,7.0,19.0
181106,251,9,2,6.0,21.0
181107,251,9,3,6.0,20.0
181108,251,9,4,8.0,22.0
181109,251,9,5,10.0,21.0
181110,251,9,6,9.0,21.0
181111,251,9,7,9.0,20.0
181112,251,9,8,7.0,18.0
181113,251,9,9,8.0,17.0
181114,251,9,10,6.0,19.0
181115,251,9,11,5.0,20.0
181116,251,9,12,3.0,20.0
181117,251,9,13,4.0,22.0
181118,251,9,14,6.0,21.0
181119,251,9,15,7.0,22.0
181120,251,9,16,8.0,24.0
181121,251,9,17,8.0,24.0
181122,251,9,18,7.0,24.0
181123,251,9,19,5.0,24.0
181124,251,9,20,6.0,24.0
181125,251,9,21,6.0,24.0
181126,251,9,22,6.0,23.0
181127,251,9,23,4.0,23.0
181128,251,9,24,6.0,21.0
181129,251,9,25,4.0,20.0
181130,251,9,26,4.0,21.0
181131,251,9,27,4.0,23.0
181132,251,9,28,5.0,21.0
181133,251,9,29,6.0,19.0
181134,251,9,30,6.0,18.0
181135,251,9,31,7.0,16.0
181136,251,9,32,7.0,16.0
181137,251,9,33,8.0,14.0
181138,251,9,34,6.0,16.0
181139,251,9,35,6.0,15.0
181140,251,9,36,8.0,15.0
181141,251,9,37,7.0,16.0
181142,251,9,38,6.0,17.0
181143,251,9,39,5.0,19.0
181144,251,9,40,7.0,19.0
181145,251,9,41,5.0,17.0
181146,251,9,42,5.0,17.0
181147,251,9,43,5.0,15.0
181148,251,9,44,4.0,15.0
181149,251,9,45,4.0,17.0
181150,251,9,46,6.0,18.0
181151,251,9,47,7.0,18.0
181152,251,10,0,7.0,20.0
181153,251,10,1,6.0,20.0
181154,251,10,2,5.0,22.0
181155,251,10,3,5.0,22.0
181156,251,10,4,5.0,23.0
181157,251,10,5,6.0,24.0
181158,251,10,6,4.0,23.0
181159,251,10,7,6.0,21.0
181160,251,10,8,4.0,21.0
181161,251,10,9,4.0,22.0
181162,251,10,10,2.0,22.0
181163,251,10,11,3.0,23.0
181164,251,10,12,3.0,21.0
181165,251,10,13,5.0,22.0
181166,251,10,14,5.0,20.0
181167,251,10,15,6.0,21.0
181168,251,10,16,6.0,21.0
181169,251,10,17,5.0,19.0
181170,251,10,18,3.0,17.0
181171,251,10,19,3.0,17.0
181172,251,10,20,4.0,16.0
181173,251,10,21,5.0,15.0
181174,251,10,22,7.0,15.0
181175,251,10,23,7.0,13.0
181176,251,10,24,8.0,13.0
181177,251,10,25,8.0,12.0
181178,251,10,26,10.0,14.0
181179,251,10,27,11.0,15.0
181180,251,10,28,12.0,17.0
181181,251,10,29,14.0,18.0
181182,251,10,30,16.0,16.0
181183,251,10,31,18.0,17.0
181184,251,10,32,19.0,15.0
181185,251,10,33,17.0,13.0
181186,251,10,34,18.0,14.0
181187,251,10,35,18.0,12.0
181188,251,10,36,20.0,14.0
181189,251,10,37,22.0,15.0
181190,251,10,38,24.0,15.0
181191,251,10,39,22.0,15.0
181192,251,10,40,23.0,16.0
181193,251,10,41,22.0,16.0
181194,251,10,42,21.0,17.0
181195,251,10,43,22.0,19.0
181196,251,10,44,22.0,20.0
181197,251,10,45,20.0,21.0
181198,251,10,46,21.0,22.0
181199,251,10,47,21.0,22.0
181200,251,11,0,21.0,23.0
181201,251,11,1,20.0,22.0
181202,251,11,2,21.0,24.0
181203,251,11,3,21.0,22.0
181204,251,11,4,21.0,20.0
181205,251,11,5,19.0,22.0
181206,251,11,6,20.0,23.0
181207,251,11,7,21.0,23.0
181208,251,11,8,23.0,22.0
181209,251,11,9,21.0,20.0
181210,251,11,10,22.0,21.0
181211,251,11,11,23.0,21.0
181212,251,11,12,22.0,23.0
181213,251,11,13,23.0,23.0
181214,251,11,14,24.0,22.0
181215,251,11,15,22.0,20.0
181216,251,11,16,22.0,20.0
181217,251,11,17,24.0,20.0
181218,251,11,18,24.0,21.0
181219,251,11,19,23.0,20.0
181220,251,11,20,21.0,22.0
181221,251,11,21,21.0,24.0
181222,251,11,22,23.0,23.0
181223,251,11,23,24.0,23.0
181224,251,11,24,23.0,23.0
181225,251,11,25,21.0,24.0
181226,251,11,26,21.0,23.0
181227,251,11,27,20.0,21.0
181228,251,11,28,19.0,23.0
181229,251,11,29,20.0,23.0
181230,251,11,30,20.0,22.0
181231,251,11,31,19.0,23.0
181232,251,11,32,18.0,23.0
181233,251,11,33,17.0,22.0
181234,251,11,34,15.0,24.0
181235,251,11,35,15.0,23.0
181236,251,11,36,16.0,23.0
181237,251,11,37,17.0,21.0
181238,251,11,38,16.0,20.0
181239,251,11,39,15.0,18.0
181240,251,11,40,15.0,20.0
181241,251,11,41,15.0,22.0
181242,251,11,42,16.0,21.0
181243,251,11,43,18.0,23.0
181244,251,11,44,18.0,23.0
181245,251,11,45,20.0,24.0
181246,251,11,46,19.0,24.0
181247,251,11,47,18.0,23.0
181248,251,12,0,19.0,23.0
181249,251,12,1,17.0,21.0
181250,251,12,2,19.0,19.0
181251,251,12,3,21.0,19.0
181252,251,12,4,20.0,20.0
181253,251,12,5,19.0,22.0
181254,251,12,6,21.0,20.0
181255,251,12,7,22.0,22.0
181256,251,12,8,22.0,22.0
181257,251,12,9,24.0,20.0
181258,251,12,10,23.0,21.0
181259,251,12,11,24.0,19.0
181260,251,12,12,22.0,18.0
181261,251,12,13,22.0,16.0
181262,251,12,14,20.0,16.0
181263,251,12,15,22.0,18.0
181264,251,12,16,24.0,19.0
181265,251,12,17,22.0,21.0
181266,251,12,18,24.0,23.0
181267,251,12,19,22.0,23.0
181268,251,12,20,22.0,23.0
181269,251,12,21,23.0,21.0
181270,251,12,22,23.0,20.0
181271,251,12,23,21.0,21.0
181272,251,12,24,21.0,21.0
181273,251,12,25,22.0,21.0
181274,251,12,26,21.0,22.0
181275,251,12,27,23.0,21.0
181276,251,12,28,21.0,19.0
181277,251,12,29,19.0,20.0
181278,251,12,30,20.0,20.0
181279,251,12,31,20.0,18.0
181280,251,12,32,21.0,20.0
181281,251,12,33,19.0,19.0
181282,251,12,34,19.0,17.0
181283,251,12,35,17.0,18.0
181284,251,12,36,15.0,18.0
181285,251,12,37,16.0,16.0
181286,251,12,38,17.0,18.0
181287,251,12,39,18.0,20.0
181288,251,12,40,17.0,18.0
181289,251,12,41,19.0,18.0
181290,251,12,42,19.0,16.0
181291,251,12,43,20.0,18.0
181292,251,12,44,20.0,16.0
181293,251,12,45,19.0,18.0
181294,251,12,46,20.0,16.0
181295,251,12,47,22.0,15.0
181296,251,13,0,20.0,13.0
181297,251,13,1,20.0,12.0
181298,251,13,2,20.0,12.0
181299,251,13,3,21.0,13.0
181300,251,13,4,22.0,12.0
181301,251,13,5,24.0,11.0
181302,251,13,6,22.0,12.0
181303,251,13,7,20.0,12.0
181304,251,13,8,21.0,13.0
181305,251,13,9,19.0,12.0
181306,251,13,10,21.0,10.0
181307,251,13,11,19.0,12.0
181308,251,13,12,17.0,13.0
181309,251,13,13,19.0,14.0
181310,251,13,14,18.0,14.0
181311,251,13,15,16.0,16.0
181312,251,13,16,17.0,16.0
181313,251,13,17,15.0,15.0
181314,251,13,18,17.0,16.0
181315,251,13,19,19.0,18.0
181316,251,13,20,20.0,17.0
181317,251,13,21,20.0,18.0
181318,251,13,22,19.0,17.0
181319,251,13,23,18.0,19.0
181320,251,13,24,17.0,18.0
181321,251,13,25,16.0,17.0
181322,251,13,26,16.0,15.0
181323,251,13,27,17.0,13.0
181324,251,13,28,19.0,12.0
181325,251,13,29,18.0,11.0
181326,251,13,30,18.0,10.0
181327,251,13,31,20.0,9.0
181328,251,13,32,21.0,11.0
181329,251,13,33,20.0,9.0
181330,251,13,34,20.0,7.0
181331,251,13,35,18.0,7.0
181332,251,13,36,16.0,9.0
181333,251,13,37,17.0,10.0
181334,251,13,38,18.0,8.0
181335,251,13,39,20.0,7.0
181336,251,13,40,21.0,8.0
181337,251,13,41,21.0,9.0
181338,251,13,42,23.0,7.0
181339,251,13,43,23.0,6.0
181340,251,13,44,24.0,6.0
181341,251,13,45,23.0,8.0
181342,251,13,46,23.0,7.0
181343,251,13,47,22.0,8.0
181344,251,14,0,22.0,8.0
181345,251,14,1,21.0,7.0
181346,251,14,2,20.0,8.0
181347,251,14,3,21.0,6.0
181348,251,14,4,19.0,6.0
181349,251,14,5,19.0,4.0
181350,251,14,6,21.0,5.0
181351,251,14,7,20.0,3.0
181352,251,14,8,18.0,5.0
181353,251,14,9,18.0,5.0
181354,251,14,10,20.0,6.0
181355,251,14,11,22.0,4.0
181356,251,14,12,24.0,4.0
181357,251,14,13,24.0,3.0
181358,251,14,14,22.0,2.0
181359,251,14,15,23.0,0.0
181360,251,14,16,23.0,1.0
181361,251,14,17,22.0,1.0
181362,251,14,18,20.0,0.0
181363,251,14,19,18.0,0.0
181364,251,14,20,19.0,2.0
181365,251,14,21,20.0,4.0
181366,251,14,22,19.0,6.0
181367,251,14,23,18.0,6.0
181368,251,14,24,20.0,8.0
181369,251,14,25,18.0,9.0
181370,251,14,26,19.0,11.0
181371,251,14,27,19.0,9.0
181372,251,14,28,17.0,11.0
181373,251,14,29,16.0,11.0
181374,251,14,30,16.0,13.0
181375,251,14,31,17.0,15.0
181376,251,14,32,18.0,14.0
181377,251,14,33,17.0,14.0
181378,251,14,34,16.0,13.0
181379,251,14,35,17.0,15.0
181380,251,14,36,18.0,17.0
181381,251,14,37,17.0,17.0
181382,251,14,38,17.0,16.0
181383,251,14,39,15.0,16.0
181384,251,14,40,16.0,15.0
181385,251,14,41,14.0,16.0
181386,251,14,42,15.0,18.0
181387,251,14,43,14.0,17.0
181388,251,14,44,15.0,15.0
181389,251,14,45,15.0,16.0
181390,251,14,46,16.0,18.0
181391,251,14,47,17.0,16.0
181392,251,15,0,16.0,16.0
181393,251,15,1,14.0,17.0
181394,251,15,2,15.0,19.0
181395,251,15,3,16.0,19.0
181396,251,15,4,16.0,18.0
181397,251,15,5,18.0,19.0
181398,251,15,6,18.0,17.0
181399,251,15,7,17.0,19.0
181400,251,15,8,19.0,18.0
181401,251,15,9,17.0,16.0
181402,251,15,10,17.0,16.0
181403,251,15,11,17.0,18.0
181404,251,15,12,19.0,20.0
181405,251,15,13,19.0,20.0
181406,251,15,14,19.0,19.0
181407,251,15,15,19.0,20.0
181408,251,15,16,18.0,21.0
181409,251,15,17,19.0,21.0
181410,251,15,18,21.0,22.0
181411,251,15,19,23.0,21.0
181412,251,15,20,21.0,21.0
181413,251,15,21,23.0,23.0
181414,251,15,22,21.0,23.0
181415,251,15,23,20.0,24.0
181416,251,15,24,19.0,22.0
181417,251,15,25,21.0,21.0
181418,251,15,26,20.0,19.0
181419,251,15,27,21.0,17.0
181420,251,15,28,19.0,15.0
181421,251,15,29,21.0,13.0
181422,251,15,30,21.0,11.0
181423,251,15,31,22.0,12.0
181424,251,15,32,23.0,11.0
181425,251,15,33,22.0,9.0
181426,251,15,34,21.0,7.0
181427,251,15,35,19.0,7.0
181428,251,15,36,17.0,7.0
181429,251,15,37,18.0,8.0
181430,251,15,38,17.0,8.0
181431,251,15,39,19.0,8.0
181432,251,15,40,18.0,6.0
181433,251,15,41,17.0,5.0
181434,251,15,42,17.0,4.0
181435,251,15,43,15.0,5.0
181436,251,15,44,13.0,7.0
181437,251,15,45,11.0,8.0
181438,251,15,46,12.0,7.0
181439,251,15,47,14.0,7.0
181440,252,1,0,14.0,2.0
181441,252,1,1,16.0,1.0
181442,252,1,2,14.0,3.0
181443,252,1,3,15.0,5.0
181444,252,1,4,16.0,6.0
181445,252,1,5,15.0,7.0
181446,252,1,6,14.0,5.0
181447,252,1,7,12.0,4.0
181448,252,1,8,13.0,2.0
181449,252,1,9,12.0,2.0
181450,252,1,10,13.0,3.0
181451,252,1,11,13.0,2.0
181452,252,1,12,15.0,0.0
181453,252,1,13,16.0,1.0
181454,252,1,14,14.0,1.0
181455,252,1,15,14.0,1.0
181456,252,1,16,15.0,3.0
181457,252,1,17,13.0,2.0
181458,252,1,18,12.0,4.0
181459,252,1,19,12.0,6.0
181460,252,1,20,11.0,6.0
181461,252,1,21,9.0,6.0
181462,252,1,22,11.0,4.0
181463,252,1,23,11.0,3.0
181464,252,1,24,9.0,2.0
181465,252,1,25,9.0,0.0
181466,252,1,26,11.0,2.0
181467,252,1,27,10.0,3.0
181468,252,1,28,11.0,5.0
181469,252,1,29,11.0,6.0
181470,252,1,30,9.0,5.0
181471,252,1,31,8.0,5.0
181472,252,1,32,10.0,6.0
181473,252,1,33,10.0,8.0
181474,252,1,34,12.0,8.0
181475,252,1,35,11.0,9.0
181476,252,1,36,10.0,10.0
181477,252,1,37,12.0,11.0
181478,252,1,38,13.0,10.0
181479,252,1,39,12.0,12.0
181480,252,1,40,11.0,10.0
181481,252,1,41,11.0,8.0
181482,252,1,42,12.0,9.0
181483,252,1,43,11.0,10.0
181484,252,1,44,10.0,8.0
181485,252,1,45,10.0,6.0
181486,252,1,46,8.0,6.0
181487,252,1,47,9.0,4.0
181488,252,2,0,7.0,5.0
181489,252,2,1,9.0,7.0
181490,252,2,2,10.0,9.0
181491,252,2,3,12.0,10.0
181492,252,2,4,10.0,10.0
181493,252,2,5,12.0,10.0
181494,252,2,6,14.0,12.0
181495,252,2,7,12.0,11.0
181496,252,2,8,10.0,10.0
181497,252,2,9,8.0,8.0
181498,252,2,10,6.0,10.0
181499,252,2,11,8.0,10.0
181500,252,2,12,8.0,9.0
181501,252,2,13,10.0,8.0
181502,252,2,14,11.0,9.0
181503,252,2,15,9.0,10.0
181504,252,2,16,8.0,11.0
181505,252,2,17,10.0,10.0
181506,252,2,18,8.0,11.0
181507,252,2,19,6.0,11.0
181508,252,2,20,4.0,11.0
181509,252,2,21,4.0,11.0
181510,252,2,22,2.0,11.0
181511,252,2,23,0.0,9.0
181512,252,2,24,1.0,11.0
181513,252,2,25,0.0,9.0
181514,252,2,26,1.0,10.0
181515,252,2,27,1.0,10.0
181516,252,2,28,3.0,11.0
181517,252,2,29,3.0,11.0
181518,252,2,30,3.0,12.0
181519,252,2,31,2.0,10.0
181520,252,2,32,2.0,10.0
181521,252,2,33,2.0,9.0
181522,252,2,34,3.0,10.0
181523,252,2,35,3.0,9.0
181524,252,2,36,2.0,11.0
181525,252,2,37,2.0,11.0
181526,252,2,38,2.0,12.0
181527,252,2,39,1.0,14.0
181528,252,2,40,3.0,13.0
181529,252,2,41,2.0,13.0
181530,252,2,42,0.0,11.0
181531,252,2,43,2.0,13.0
181532,252,2,44,1.0,13.0
181533,252,2,45,3.0,13.0
181534,252,2,46,1.0,11.0
181535,252,2,47,1.0,10.0
181536,252,3,0,1.0,12.0
181537,252,3,1,0.0,12.0
181538,252,3,2,0.0,13.0
181539,252,3,3,2.0,14.0
181540,252,3,4,4.0,14.0
181541,252,3,5,5.0,15.0
181542,252,3,6,7.0,16.0
181543,252,3,7,5.0,18.0
181544,252,3,8,7.0,20.0
181545,252,3,9,9.0,21.0
181546,252,3,10,8.0,23.0
181547,252,3,11,6.0,21.0
181548,252,3,12,8.0,21.0
181549,252,3,13,10.0,20.0
181550,252,3,14,12.0,18.0
181551,252,3,15,11.0,17.0
181552,252,3,16,10.0,16.0
181553,252,3,17,11.0,14.0
181554,252,3,18,10.0,16.0
181555,252,3,19,10.0,16.0
181556,252,3,20,10.0,18.0
181557,252,3,21,11.0,17.0
181558,252,3,22,10.0,19.0
181559,252,3,23,8.0,21.0
181560,252,3,24,9.0,20.0
181561,252,3,25,11.0,20.0
181562,252,3,26,13.0,20.0
181563,252,3,27,14.0,20.0
181564,252,3,28,13.0,21.0
181565,252,3,29,13.0,23.0
181566,252,3,30,12.0,23.0
181567,252,3,31,14.0,22.0
181568,252,3,32,16.0,21.0
181569,252,3,33,16.0,22.0
181570,252,3,34,14.0,22.0
181571,252,3,35,13.0,23.0
181572,252,3,36,14.0,24.0
181573,252,3,37,12.0,22.0
181574,252,3,38,13.0,22.0
181575,252,3,39,13.0,20.0
181576,252,3,40,15.0,21.0
181577,252,3,41,16.0,20.0
181578,252,3,42,17.0,19.0
181579,252,3,43,16.0,20.0
181580,252,3,44,18.0,18.0
181581,252,3,45,18.0,17.0
181582,252,3,46,16.0,18.0
181583,252,3,47,18.0,16.0
181584,252,4,0,18.0,17.0
181585,252,4,1,18.0,16.0
181586,252,4,2,20.0,18.0
181587,252,4,3,19.0,19.0
181588,252,4,4,20.0,19.0
181589,252,4,5,18.0,19.0
181590,252,4,6,16.0,17.0
181591,252,4,7,16.0,16.0
181592,252,4,8,16.0,14.0
181593,252,4,9,18.0,15.0
181594,252,4,10,18.0,14.0
181595,252,4,11,19.0,14.0
181596,252,4,12,17.0,13.0
181597,252,4,13,16.0,14.0
181598,252,4,14,15.0,16.0
181599,252,4,15,14.0,14.0
181600,252,4,16,12.0,15.0
181601,252,4,17,14.0,16.0
181602,252,4,18,13.0,17.0
181603,252,4,19,15.0,15.0
181604,252,4,20,17.0,13.0
181605,252,4,21,17.0,14.0
181606,252,4,22,17.0,13.0
181607,252,4,23,19.0,15.0
181608,252,4,24,17.0,17.0
181609,252,4,25,15.0,18.0
181610,252,4,26,13.0,19.0
181611,252,4,27,13.0,19.0
181612,252,4,28,11.0,17.0
181613,252,4,29,12.0,17.0
181614,252,4,30,13.0,19.0
181615,252,4,31,11.0,20.0
181616,252,4,32,10.0,21.0
181617,252,4,33,9.0,20.0
181618,252,4,34,8.0,20.0
181619,252,4,35,6.0,20.0
181620,252,4,36,7.0,18.0
181621,252,4,37,7.0,18.0
181622,252,4,38,9.0,17.0
181623,252,4,39,10.0,15.0
181624,252,4,40,11.0,13.0
181625,252,4,41,9.0,13.0
181626,252,4,42,10.0,12.0
181627,252,4,43,10.0,13.0
181628,252,4,44,9.0,14.0
181629,252,4,45,11.0,16.0
181630,252,4,46,11.0,15.0
181631,252,4,47,9.0,17.0
181632,252,5,0,11.0,15.0
181633,252,5,1,12.0,13.0
181634,252,5,2,10.0,12.0
181635,252,5,3,11.0,10.0
181636,252,5,4,12.0,8.0
181637,252,5,5,10.0,10.0
181638,252,5,6,9.0,10.0
181639,252,5,7,7.0,8.0
181640,252,5,8,7.0,8.0
181641,252,5,9,5.0,8.0
181642,252,5,10,6.0,9.0
181643,252,5,11,5.0,8.0
181644,252,5,12,6.0,8.0
181645,252,5,13,8.0,10.0
181646,252,5,14,6.0,12.0
181647,252,5,15,4.0,14.0
181648,252,5,16,2.0,14.0
181649,252,5,17,4.0,15.0
181650,252,5,18,4.0,15.0
181651,252,5,19,2.0,13.0
181652,252,5,20,0.0,11.0
181653,252,5,21,0.0,9.0
181654,252,5,22,2.0,7.0
181655,252,5,23,2.0,7.0
181656,252,5,24,4.0,6.0
181657,252,5,25,4.0,6.0
181658,252,5,26,2.0,8.0
181659,252,5,27,0.0,7.0
181660,252,5,28,0.0,6.0
181661,252,5,29,2.0,5.0
181662,252,5,30,3.0,3.0
181663,252,5,31,3.0,4.0
181664,252,5,32,3.0,5.0
181665,252,5,33,5.0,7.0
181666,252,5,34,7.0,9.0
181667,252,5,35,5.0,9.0
181668,252,5,36,3.0,10.0
181669,252,5,37,4.0,8.0
181670,252,5,38,5.0,8.0
181671,252,5,39,6.0,7.0
181672,252,5,40,7.0,9.0
181673,252,5,41,6.0,7.0
181674,252,5,42,4.0,6.0
181675,252,5,43,4.0,4.0
181676,252,5,44,5.0,5.0
181677,252,5,45,6.0,4.0
181678,252,5,46,4.0,3.0
181679,252,5,47,4.0,1.0
181680,252,6,0,3.0,2.0
181681,252,6,1,1.0,4.0
181682,252,6,2,0.0,5.0
181683,252,6,3,1.0,7.0
181684,252,6,4,0.0,9.0
181685,252,6,5,2.0,8.0
181686,252,6,6,2.0,8.0
181687,252,6,7,0.0,7.0
181688,252,6,8,1.0,6.0
181689,252,6,9,0.0,4.0
181690,252,6,10,2.0,3.0
181691,252,6,11,2.0,3.0
181692,252,6,12,1.0,4.0
181693,252,6,13,1.0,5.0
181694,252,6,14,0.0,3.0
181695,252,6,15,1.0,5.0
181696,252,6,16,0.0,7.0
181697,252,6,17,2.0,8.0
181698,252,6,18,4.0,8.0
181699,252,6,19,3.0,9.0
181700,252,6,20,2.0,11.0
181701,252,6,21,2.0,13.0
181702,252,6,22,3.0,13.0
181703,252,6,23,5.0,13.0
181704,252,6,24,4.0,11.0
181705,252,6,25,4.0,13.0
181706,252,6,26,5.0,13.0
181707,252,6,27,5.0,15.0
181708,252,6,28,4.0,16.0
181709,252,6,29,2.0,16.0
181710,252,6,30,4.0,17.0
181711,252,6,31,3.0,15.0
181712,252,6,32,1.0,15.0
181713,252,6,33,0.0,16.0
181714,252,6,34,1.0,18.0
181715,252,6,35,1.0,16.0
181716,252,6,36,2.0,16.0
181717,252,6,37,2.0,18.0
181718,252,6,38,2.0,16.0
181719,252,6,39,3.0,15.0
181720,252,6,40,3.0,13.0
181721,252,6,41,3.0,13.0
181722,252,6,42,3.0,14.0
181723,252,6,43,2.0,14.0
181724,252,6,44,2.0,16.0
181725,252,6,45,4.0,15.0
181726,252,6,46,4.0,16.0
181727,252,6,47,2.0,18.0
181728,252,7,0,2.0,18.0
181729,252,7,1,3.0,20.0
181730,252,7,2,3.0,21.0
181731,252,7,3,1.0,21.0
181732,252,7,4,0.0,20.0
181733,252,7,5,0.0,21.0
181734,252,7,6,0.0,19.0
181735,252,7,7,0.0,21.0
181736,252,7,8,1.0,19.0
181737,252,7,9,1.0,20.0
181738,252,7,10,2.0,18.0
181739,252,7,11,4.0,20.0
181740,252,7,12,4.0,20.0
181741,252,7,13,5.0,21.0
181742,252,7,14,5.0,21.0
181743,252,7,15,5.0,21.0
181744,252,7,16,6.0,22.0
181745,252,7,17,5.0,24.0
181746,252,7,18,7.0,22.0
181747,252,7,19,5.0,23.0
181748,252,7,20,3.0,24.0
181749,252,7,21,5.0,22.0
181750,252,7,22,4.0,22.0
181751,252,7,23,6.0,23.0
181752,252,7,24,7.0,21.0
181753,252,7,25,8.0,20.0
181754,252,7,26,8.0,20.0
181755,252,7,27,6.0,21.0
181756,252,7,28,8.0,21.0
181757,252,7,29,9.0,21.0
181758,252,7,30,9.0,19.0
181759,252,7,31,7.0,21.0
181760,252,7,32,8.0,22.0
181761,252,7,33,10.0,21.0
181762,252,7,34,8.0,21.0
181763,252,7,35,8.0,20.0
181764,252,7,36,7.0,21.0
181765,252,7,37,9.0,21.0
181766,252,7,38,7.0,19.0
181767,252,7,39,8.0,18.0
181768,252,7,40,7.0,20.0
181769,252,7,41,7.0,18.0
181770,252,7,42,6.0,17.0
181771,252,7,43,5.0,16.0
181772,252,7,44,6.0,17.0
181773,252,7,45,4.0,16.0
181774,252,7,46,3.0,17.0
181775,252,7,47,4.0,15.0
181776,252,8,0,4.0,13.0
181777,252,8,1,5.0,12.0
181778,252,8,2,6.0,14.0
181779,252,8,3,4.0,15.0
181780,252,8,4,3.0,17.0
181781,252,8,5,5.0,15.0
181782,252,8,6,3.0,15.0
